image_id,fold,for_validation
bkf_057,C,False
bkf_058,C,False
bkf_059,C,False
bkf_060,C,False
bkf_061,C,False
bkf_062,C,False
bkf_063,C,False
bkf_064,C,False
bkf_065,C,False
bkf_066,C,False
bkf_067,C,False
bkf_068,C,False
bkf_069,C,False
bkf_070,C,False
bkf_071,C,False
bkf_072,C,False
bkf_073,C,False
bkf_074,C,False
bkf_075,C,False
bkf_076,C,False
bkf_077,C,False
bkf_078,C,False
bkf_079,C,False
bkf_080,C,False
bkf_081,C,False
bkf_082,C,False
bkf_083,C,False
bkf_084,C,False
bkf_085,C,False
bkf_086,C,False
bkf_087,C,False
bkf_088,C,False
bkf_089,C,False
bkf_090,C,False
bkf_091,C,False
bkf_092,C,False
bkf_093,C,False
bkf_094,C,False
bkf_095,C,False
bkf_096,C,False
bkf_097,C,False
bkf_098,C,False
bkf_099,C,False
bkf_100,C,False
bkf_101,C,False
bkf_102,C,False
bkf_103,C,False
bkf_104,C,False
bkf_105,C,False
bkf_106,C,False
bkf_107,C,False
bkf_108,C,False
bkf_109,C,False
bkf_110,C,False
bkf_111,C,False
bkf_112,C,False
bkf_113,C,False
bkf_114,C,False
bkf_115,C,False
bkf_116,C,False
bkf_117,C,False
bkf_118,C,False
bkf_119,C,False
bkf_120,C,False
bkf_121,C,False
bkf_122,C,False
bkf_123,C,False
bkf_124,C,False
bkf_125,C,False
bkf_126,C,False
bkf_127,C,False
bkf_128,C,False
bkf_129,C,False
bkf_130,B,True
bkf_131,B,True
bkf_132,B,True
bkf_133,B,True
bkf_134,B,True
bkf_135,B,True
bkf_136,B,True
bkf_137,B,True
bkf_138,B,True
bkf_139,B,True
bkf_140,B,True
bkf_141,B,True
bkf_142,B,True
bkf_143,B,True
bkf_144,B,True
bkf_145,B,True
bkf_146,B,True
bkf_147,B,True
bkf_148,B,True
bkf_149,B,True
bkf_150,B,True
bkf_151,B,True
bkf_152,B,True
bkf_153,B,True
bkf_154,B,True
bkf_155,B,True
bkf_156,B,True
bkf_157,B,True
bkf_158,B,True
bkf_159,B,True
bkf_160,B,True
bkf_161,B,True
bkf_162,B,True
bkf_163,B,True
bkf_164,B,True
bkf_165,B,True
bkf_166,B,True
bkf_167,B,True
bkf_168,B,True
bkf_169,B,True
bkf_170,B,True
bkf_171,B,True
bkf_172,B,True
bkf_173,B,True
bkf_174,B,True
bkf_175,B,True
bkf_176,B,True
bkf_177,B,True
bkf_178,B,True
bkf_179,B,True
bkf_180,B,True
bkf_181,B,True
bkh_000,B,False
bkh_001,B,False
bkh_002,B,False
bkh_003,B,False
bkh_004,B,False
bkh_005,B,False
bkh_006,B,False
bkh_007,B,False
bkh_008,B,False
bkh_009,B,False
bkh_010,B,False
bkh_011,B,False
bkh_012,B,False
bkh_013,B,False
bkh_014,B,False
bkh_015,B,False
bkh_016,B,False
bkh_017,B,False
bkh_018,B,False
bkh_019,B,False
bkh_020,B,False
bkh_021,B,False
bkh_022,B,False
bkh_023,B,False
bkh_024,B,False
bkh_025,B,False
bkh_026,B,False
bkh_027,B,False
bkh_028,B,False
bkh_029,B,False
bkh_030,B,False
bkh_031,B,False
bkh_032,B,False
bkh_033,B,False
bkh_034,B,False
bkh_035,B,False
bkh_036,B,False
bkh_037,B,False
bkh_038,B,False
bkh_039,B,False
bkh_040,B,False
bkh_041,B,False
bkh_042,B,False
bkh_043,B,False
bkh_044,B,False
bkh_045,B,False
bkh_046,B,False
bkh_047,B,False
bkh_048,B,False
bkh_049,B,False
bkh_050,B,False
bkh_051,B,False
bkh_052,B,False
bkh_053,B,False
bkh_054,B,False
bkh_055,B,False
bkh_056,B,False
bkh_057,B,False
bkh_058,B,False
bkh_059,B,False
bkh_060,B,False
bkh_061,B,False
bkh_062,B,False
bkh_063,B,False
bkh_064,B,False
bkh_065,B,False
bkh_066,B,False
bkh_067,B,False
bkh_068,B,False
bkh_069,B,False
bkh_070,B,False
bkh_071,B,False
bkh_072,B,False
bkh_073,B,False
bkh_074,B,False
bkh_075,B,False
bkh_076,B,False
bkh_077,B,False
bkh_078,B,False
bkh_079,B,False
bkh_080,B,False
bkh_081,B,False
bkh_082,B,False
bkh_083,B,False
bkh_084,B,False
bkh_085,B,False
bkh_086,B,False
bkh_087,B,False
bkh_088,B,False
bkh_089,B,False
bkh_090,B,False
bkh_091,B,False
bkh_092,B,False
bkh_093,B,False
bkh_094,B,False
bkh_095,B,False
bkh_096,B,False
bkh_097,B,False
bkh_098,B,False
bkh_099,B,False
bkh_100,B,False
bkh_101,B,False
bkh_102,B,False
bkh_103,B,False
bkh_104,B,False
bkh_105,B,False
bkh_106,B,False
bkh_107,B,False
bkh_108,B,False
bkh_109,B,False
bkh_110,B,False
bkh_111,B,False
bkh_112,B,False
bkh_113,B,False
bkh_114,B,False
bkh_115,B,False
bkh_116,B,False
bkh_117,B,False
bkh_118,B,False
bkh_119,B,False
bkh_120,B,False
bkh_121,B,False
bkh_122,B,False
bkh_123,B,False
bkh_124,B,False
bkh_125,B,False
bkh_126,B,False
bkh_127,B,False
bkh_128,B,False
bkh_129,B,False
bkh_130,B,False
bkh_131,B,False
bkh_132,B,False
bkh_133,B,False
bkh_134,B,False
bkh_135,B,False
bkh_136,B,False
bkh_137,B,False
bkh_138,B,False
bkh_139,B,False
bkh_140,A,True
bkh_141,A,True
bkh_142,A,True
bkh_143,A,True
bkh_144,A,True
bkh_145,A,True
bkh_146,A,True
bkh_147,A,True
bkh_148,A,True
bkh_149,A,True
bkh_150,A,True
bkh_151,A,True
bkh_152,A,True
bkh_153,A,True
bkh_154,A,True
bkh_155,A,True
bkh_156,A,True
bkh_157,A,True
bkh_158,A,True
bkh_159,A,True
bkh_160,A,True
bkh_161,A,True
bkh_162,A,True
bkh_163,A,True
bkh_164,A,True
bkh_165,A,True
bkh_166,A,True
bkh_167,A,True
bkh_168,A,True
bkh_169,A,True
bkh_170,A,True
bkh_171,A,True
bkh_172,A,True
bkh_173,A,True
bkh_174,A,True
bkh_175,A,True
bkh_176,A,True
bkh_177,A,True
bkh_178,A,True
bkh_179,A,True
bkh_180,A,True
bkh_181,A,True
bkh_182,A,True
bkh_183,A,True
bkh_184,A,True
bkh_185,A,True
bkh_186,A,True
bkh_187,A,True
bkh_188,A,True
bkh_189,A,True
bkh_190,A,True
bkh_191,A,True
bkh_192,A,True
bkh_193,A,True
bkh_194,A,True
bkh_195,A,True
bkh_196,A,True
bkh_197,A,True
bkh_198,A,True
bkh_199,A,True
bkh_200,A,True
bkh_201,A,True
bkh_202,A,True
bkh_203,A,True
bkh_204,A,True
bkh_205,A,True
bkh_206,A,True
bkh_207,A,True
bkh_208,A,True
bkh_209,A,True
bkh_210,A,True
bkh_211,A,True
bkh_212,A,True
bkh_213,A,True
bkh_214,A,True
bkh_215,A,True
bkh_216,A,True
bkh_217,A,True
bkh_218,A,True
bkh_219,A,True
bkh_220,A,True
bkh_221,A,True
bkh_222,A,True
bkh_223,A,True
bkh_224,A,True
bkh_225,A,True
bkh_226,A,True
bkh_227,A,True
bkh_228,A,True
bkh_229,A,True
bkh_230,A,True
bkh_231,A,True
bkh_232,A,True
bkh_233,A,True
bkh_234,A,True
bkh_235,A,True
bkh_236,A,True
bkh_237,A,True
bkh_238,A,True
bkh_239,A,True
bkh_240,A,True
bkh_241,A,True
bkh_242,A,True
bkh_243,A,True
bkh_244,A,True
bkh_245,A,True
bkh_246,A,True
bkh_247,A,True
bkh_248,A,True
bkh_249,A,True
bkh_250,A,True
bkh_251,A,True
bkh_252,A,True
bkh_253,A,True
bkh_254,A,True
bkh_255,A,True
bkh_256,A,True
bkh_257,A,True
bkh_258,A,True
bkh_259,A,True
bkh_260,A,True
bkh_261,A,True
bkh_262,A,True
bkh_263,A,True
bkh_264,A,True
bkh_265,A,True
bkh_266,A,True
bkh_267,A,True
bkh_268,A,True
bkh_269,A,True
bkh_270,A,True
bkh_271,A,True
bkh_272,A,True
bkh_273,A,True
bkh_274,A,True
bkh_275,A,True
bkh_276,A,True
bkh_277,A,True
bkh_278,A,True
bkh_279,A,True
bkh_280,A,True
bkh_281,A,True
bkh_282,A,True
bkh_283,A,True
bkh_284,A,True
bkh_285,A,True
bkh_286,A,True
bkh_287,A,True
bkh_288,A,True
bkh_289,A,True
bkh_290,A,True
bkh_291,A,True
bkh_292,A,True
bkh_293,A,True
bkh_294,A,True
bkh_295,A,True
bkh_296,A,True
bkh_297,A,True
bkh_298,A,True
bkh_299,A,True
bkh_300,A,True
bkh_301,A,True
bkh_302,A,True
bkh_303,A,True
bkh_304,A,True
bkh_305,A,True
bkh_306,A,True
bkh_307,A,True
bkh_308,A,True
bkh_309,A,True
bkh_310,A,True
bkh_311,A,True
bkh_312,A,True
bkh_313,A,True
bkh_314,A,True
bkh_315,A,True
bkh_316,A,True
bkh_317,A,True
bkh_318,A,True
bkh_319,A,True
bkh_320,A,True
bkh_321,A,True
bkh_322,A,True
bkh_323,A,True
bkh_324,A,True
bkh_325,A,True
bkh_326,A,True
bkh_327,A,True
bkh_328,A,True
bkh_329,A,True
bkh_330,A,True
bkh_331,A,True
bkh_332,A,True
bkh_333,A,True
bkh_334,A,True
bkh_335,A,True
bkh_336,A,True
bkh_337,A,True
bkh_338,A,True
bkh_339,A,True
bkh_340,A,True
bkh_341,A,True
bkh_342,A,True
bkh_343,A,True
bkh_344,A,True
bkh_345,A,True
bkh_346,A,True
bkh_347,A,True
bkh_348,A,True
bkh_349,A,True
bkh_350,A,True
bkh_351,A,True
bkh_352,A,True
bkh_353,A,True
bkh_354,A,True
bkh_355,A,True
bkh_356,A,True
bkh_357,A,True
bkh_358,A,True
bkh_359,A,True
bkh_360,A,True
bkh_361,A,True
bkh_362,A,True
bkh_363,A,True
bkh_364,A,True
bkh_365,A,True
bkh_366,A,True
bkh_367,A,True
bkh_368,A,True
bkh_369,A,True
bkh_370,A,True
bkh_371,A,True
bkh_372,A,True
bkh_373,A,True
bkh_374,A,True
bkh_375,A,True
bkh_376,A,True
bkh_377,A,True
bkh_378,A,True
bkh_379,A,True
bkh_380,A,True
bkh_381,A,True
bkh_382,A,True
bkh_383,A,True
bkh_384,A,True
bkh_385,A,True
bkh_386,A,True
bkh_387,A,True
bkh_388,A,True
bkh_389,A,True
bkh_390,A,True
bkh_391,A,True
bkh_392,A,True
bkh_393,A,True
bkh_394,A,True
bkh_395,A,True
bkh_396,A,True
bkh_397,A,True
bkh_398,A,True
bkh_399,A,True
bkh_400,A,True
bkh_401,A,True
bkh_402,A,True
bkh_403,A,True
bkh_404,A,True
bkh_405,A,True
bkh_406,A,True
bkh_407,A,True
bkh_408,A,True
bkh_409,A,True
bkh_410,A,True
bkh_411,A,True
bkh_412,A,True
bkh_413,A,True
bkh_414,A,True
bkh_415,A,True
bkh_416,A,True
bkh_417,A,True
bkh_418,A,True
bkh_419,A,True
bkh_420,A,True
bkh_421,A,True
bkh_422,A,True
bkh_423,A,True
bkh_424,A,True
bkh_425,A,True
bkh_426,A,True
bkh_427,A,True
bkh_428,A,True
bkh_429,A,True
bkh_430,A,True
bkh_431,A,True
bkh_432,A,True
bkh_433,A,True
bkh_434,A,True
bkh_435,A,True
bkh_436,A,True
bkh_437,A,True
bkh_438,A,True
bkh_439,A,True
bkh_440,A,True
bkh_441,A,True
bkh_442,A,True
bkh_443,A,True
bkh_444,A,True
bkh_445,A,True
bkh_446,A,True
bkh_447,A,True
bkh_448,A,True
bkh_449,A,True
bkh_450,A,True
bkh_451,A,True
bkh_452,A,True
bkh_453,A,True
bkh_454,A,True
bkh_455,A,True
bkh_456,A,True
bkh_457,A,True
bkh_458,A,True
bkh_459,A,True
bkh_460,A,True
bkh_461,A,True
bkh_462,A,True
bkh_463,A,True
bkh_464,A,True
bkh_465,A,True
bkh_466,A,True
bkh_467,A,True
bkh_468,A,True
bkh_469,A,True
bkh_470,A,True
bkh_471,A,True
bkh_472,A,True
bkh_473,A,True
bkh_474,A,True
ble_000,D,True
ble_001,D,True
ble_002,D,True
ble_003,D,True
ble_004,D,True
ble_005,D,True
ble_006,D,True
ble_007,D,True
ble_008,D,True
ble_009,D,True
ble_010,D,True
ble_011,D,True
ble_012,D,True
ble_013,D,True
ble_014,D,True
ble_015,D,True
ble_016,D,True
ble_017,D,True
ble_018,D,True
ble_019,D,True
ble_020,D,True
ble_021,D,True
ble_022,D,True
ble_023,D,True
ble_024,D,True
ble_025,D,True
ble_026,D,True
ble_027,D,True
ble_028,D,True
ble_029,D,True
ble_030,D,True
ble_031,D,True
ble_032,D,True
ble_033,D,True
ble_034,D,True
ble_035,D,True
ble_036,D,True
ble_037,D,True
ble_038,D,True
ble_039,D,True
ble_040,D,True
ble_041,D,True
ble_042,D,
ble_043,D,
ble_044,D,
ble_045,D,
ble_046,D,
ble_047,D,
ble_048,D,
ble_049,D,
ble_050,D,
ble_051,D,
ble_052,D,
ble_053,D,
ble_054,D,
ble_055,D,
ble_056,D,
ble_057,D,
ble_058,D,
ble_059,D,
ble_060,D,
ble_061,D,
ble_062,D,
ble_063,D,
ble_064,D,
ble_065,D,
ble_066,D,
ble_067,D,
ble_068,D,
ble_069,D,
ble_070,D,
ble_071,D,
ble_072,D,
ble_073,D,
ble_074,D,
ble_075,D,
ble_076,D,
ble_077,D,
ble_078,D,
ble_079,D,
ble_080,D,
ble_081,D,
ble_082,D,
ble_083,D,
ble_084,D,
ble_085,D,
ble_086,D,
ble_087,D,
ble_088,D,
ble_089,D,
ble_090,D,
ble_091,D,
ble_092,D,
ble_093,D,
ble_094,D,
ble_095,D,
ble_096,D,
ble_097,D,
ble_098,D,
ble_099,D,
ble_100,D,
ble_101,D,
ble_102,D,
ble_103,D,
ble_104,D,
ble_105,D,
ble_106,D,
ble_107,D,
ble_108,D,
ble_109,D,
ble_110,D,
ble_111,D,
ble_112,D,
ble_113,D,
ble_114,D,
ble_115,D,
ble_116,D,
ble_117,D,
ble_118,D,
ble_119,D,
ble_120,D,
ble_121,D,
ble_122,D,
ble_123,D,
ble_124,D,
ble_125,D,
ble_126,D,
ble_127,D,
ble_128,D,
ble_129,D,
ble_130,D,
ble_131,D,
ble_132,D,
ble_133,D,
ble_134,D,
ble_135,D,
ble_136,D,
ble_137,D,
ble_138,D,
ble_139,D,
ble_140,D,
ble_141,D,
ble_142,D,
ble_143,D,
ble_144,D,
ble_145,D,
ble_146,D,
ble_147,D,
ble_148,D,
ble_149,D,
ble_150,D,
ble_151,D,
ble_152,D,
ble_153,D,
ble_154,D,
ble_155,D,
ble_156,D,
ble_157,D,
ble_158,D,
ble_159,D,
ble_160,D,
ble_161,D,
ble_162,D,
ble_163,D,
ble_164,D,
ble_165,D,
ble_166,D,
ble_167,D,
ble_168,D,
ble_169,D,
ble_170,D,
ble_171,D,
ble_172,D,
ble_173,D,
ble_174,D,
ble_175,D,
ble_176,D,
ble_177,D,
ble_178,D,
ble_179,D,
ble_180,D,
ble_181,D,
ble_182,D,
ble_183,D,
ble_184,D,
ble_185,D,
ble_186,D,
ble_187,D,
ble_188,D,
ble_189,D,
ble_190,D,
ble_191,D,
ble_192,D,
ble_193,D,
ble_194,D,
ble_195,D,
ble_196,D,
ble_197,D,
ble_198,D,
ble_199,D,
ble_200,D,
ble_201,D,
ble_202,D,
ble_203,D,
ble_204,D,
ble_205,D,
ble_206,D,
ble_207,D,
ble_208,D,
ble_209,D,
ble_210,D,
ble_211,D,
ble_212,D,
ble_213,D,
ble_214,D,
ble_215,D,
ble_216,D,
ble_217,D,
ble_218,D,
ble_219,D,
ble_220,D,
ble_221,D,
ble_222,D,
ble_223,D,
ble_224,D,
ble_225,D,
ble_226,D,
ble_227,D,
ble_228,D,
ble_229,D,
ble_230,D,
ble_231,D,
ble_232,D,
ble_233,D,
ble_234,D,
ble_235,D,
ble_236,D,
ble_237,D,
ble_238,D,
ble_239,D,
ble_240,D,
ble_241,D,
ble_242,D,
ble_243,D,
ble_244,D,
ble_245,D,
ble_246,D,
ble_247,D,
ble_248,D,
ble_249,D,
ble_250,D,
ble_251,D,
ble_252,D,
ble_253,D,
ble_254,D,
ble_255,D,
ble_256,D,
ble_257,D,
blq_000,A,False
blq_001,A,False
blq_002,A,False
blq_003,A,False
blq_004,A,False
blq_005,A,False
blq_006,A,False
blq_007,A,False
blq_008,A,False
blq_009,A,False
blq_010,A,False
blq_011,A,False
blq_012,A,False
blq_013,A,False
blq_014,A,False
blq_015,A,False
blq_016,A,False
blq_017,A,False
blq_018,A,False
blq_019,A,False
blq_020,A,False
blq_021,A,False
blq_022,A,False
blq_023,A,False
blq_024,A,False
blq_025,A,False
blq_026,A,False
blq_027,A,False
blq_028,A,False
blq_029,A,False
blq_030,A,False
blq_031,A,False
blq_032,A,False
blq_033,A,False
blq_034,A,False
blq_035,A,False
blq_036,A,False
blq_037,A,False
blq_038,A,False
blq_039,A,False
blq_040,A,False
blq_041,A,False
blq_042,A,False
blq_043,A,False
blq_044,A,False
blq_045,A,False
blq_046,A,False
blq_047,A,False
blq_048,A,False
blq_049,A,False
blq_050,A,False
blq_051,A,False
blq_052,A,False
blq_053,A,False
blq_054,A,False
blq_055,A,False
blq_056,A,False
blq_057,A,False
blq_058,A,False
blq_059,A,False
blq_060,A,False
blq_061,A,False
blq_062,A,False
blq_063,A,False
blq_064,A,False
blq_065,A,False
blq_066,A,False
blq_067,A,False
blq_068,A,False
blq_069,A,False
blq_070,A,False
blq_071,A,False
blq_072,A,False
blq_073,A,False
blq_074,A,False
blq_075,A,False
blq_076,A,False
blq_077,A,False
blq_078,A,False
blq_079,A,False
blq_080,A,False
blq_081,A,False
blq_082,A,False
blq_083,A,False
blq_084,A,False
blq_085,A,False
blq_086,C,True
blq_087,C,True
blq_088,C,True
blq_089,C,True
blq_090,C,True
blq_091,C,True
blq_092,C,True
blq_093,C,True
blq_094,C,True
blq_095,C,True
blq_096,C,True
blq_097,C,True
blq_098,C,True
blq_099,C,True
blq_100,C,True
blq_101,C,True
blq_102,C,True
blq_103,C,True
blq_104,C,True
blq_105,C,True
blq_106,C,True
blq_107,C,True
blq_108,C,True
blq_109,C,True
blq_110,C,True
blq_111,C,True
blq_112,C,True
blq_113,C,True
blq_114,C,True
blq_115,C,True
blq_116,C,True
blq_117,C,True
blq_118,C,True
blq_119,C,True
blq_120,C,True
blq_121,C,True
blq_122,C,True
blq_123,C,True
blq_124,C,True
blq_125,C,True
blq_126,C,True
blq_127,C,True
blq_128,C,True
blq_129,C,True
blq_130,C,True
blq_131,C,True
blq_132,C,True
blq_133,C,True
blq_134,C,True
blq_135,C,True
blq_136,C,True
blq_137,C,True
blq_138,C,True
blq_139,C,True
blq_140,C,True
blq_141,C,True
blq_142,C,True
blq_143,C,True
blq_144,C,True
blq_145,C,True
blq_146,C,True
blq_147,C,True
blq_148,C,True
blq_149,C,True
blq_150,C,True
blq_151,C,True
blq_152,C,True
blq_153,C,True
blq_154,C,True
blq_155,C,True
blq_156,C,True
blq_157,C,True
blq_158,C,True
blq_159,C,True
blq_160,C,True
blq_161,C,True
blq_162,C,True
blq_163,C,True
blq_164,C,True
blq_165,C,True
blq_166,C,True
blq_167,C,True
blq_168,C,True
blq_169,C,True
blq_170,C,True
blq_171,C,True
blq_172,C,True
blq_173,C,True
blq_174,C,True
blq_175,C,True
blq_176,C,True
blq_177,C,True
blq_178,C,True
blq_179,C,True
blq_180,C,True
blq_181,C,True
blq_182,C,True
blq_183,C,True
blq_184,C,True
blq_185,C,True
blq_186,C,True
blq_187,C,True
blq_188,C,True
blq_189,C,True
blq_190,C,True
blq_191,C,True
blq_192,C,True
blq_193,C,True
blq_194,C,True
blq_195,C,True
blq_196,C,True
blq_197,C,True
blq_198,C,True
blq_199,C,True
blq_200,C,True
blq_201,C,True
blq_202,C,True
blq_203,C,True
blq_204,C,True
blq_205,C,True
blq_206,C,True
blq_207,C,True
blq_208,C,True
blq_209,C,True
blq_210,C,True
blq_211,C,True
blq_212,C,True
blq_213,C,True
blq_214,C,True
blq_215,C,True
blq_216,C,True
blq_217,C,True
blq_218,C,True
blq_219,C,True
blq_220,C,True
blq_221,C,True
blq_222,C,True
blq_223,C,True
blq_224,C,True
blq_225,C,True
blq_226,C,True
blq_227,C,True
blq_228,C,True
blq_229,C,True
blq_230,C,True
blq_231,C,True
blq_232,C,True
blq_233,C,True
blq_234,C,True
blq_235,C,True
blq_236,C,True
blq_237,C,True
blq_238,C,True
blq_239,C,True
blq_240,C,True
blq_241,C,True
blq_242,C,True
blq_243,C,True
blq_244,C,True
blq_245,C,True
blq_246,C,True
blq_247,C,True
blq_248,C,True
blq_249,C,True
blq_250,C,True
blq_251,C,True
blq_252,C,True
blq_253,C,True
blq_254,C,True
blq_255,C,True
blq_256,C,True
blq_257,C,True
blq_258,C,True
blq_259,C,True
blq_260,C,True
blq_261,C,True
blq_262,C,True
blq_263,C,True
blq_264,C,True
blq_265,C,True
blq_266,C,True
blq_267,C,True
blq_268,C,True
blq_269,C,True
blq_270,C,True
blq_271,C,True
blq_272,C,True
blq_273,C,True
blq_274,C,True
blq_275,C,True
blq_276,C,True
blq_277,C,True
blq_278,C,True
blq_279,C,True
blq_280,C,True
blq_281,C,True
blq_282,C,True
blq_283,C,True
blq_284,C,True
blq_285,C,True
blq_286,C,True
blq_287,C,True
blq_288,C,True
blq_289,C,True
blq_290,C,True
blq_291,C,True
blq_292,C,True
blq_293,C,True
blq_294,C,True
blq_295,C,True
blq_296,C,True
blq_297,C,True
blq_298,C,True
blq_299,C,True
blq_300,C,True
blq_301,C,True
blq_302,C,True
blq_303,C,True
blq_304,C,True
blq_305,C,True
blq_306,C,True
blq_307,C,True
blq_308,C,True
blq_309,C,True
blq_310,C,True
blq_311,C,True
blq_312,C,True
blq_313,C,True
blq_314,C,True
blq_315,C,True
blq_316,C,True
blq_317,C,True
blq_318,C,True
blq_319,C,True
blq_320,C,True
blq_321,C,True
blq_322,C,True
blq_323,C,True
blq_324,C,True
blq_325,C,True
blq_326,C,True
blq_327,C,True
blq_328,C,True
blq_329,C,True
blq_330,C,True
blq_331,C,True
blq_332,C,True
blq_333,C,True
blq_334,C,True
blq_335,C,True
blq_336,C,True
blq_337,C,True
blq_338,C,True
blq_339,C,True
blq_340,C,True
blq_341,C,True
blq_342,C,True
blq_343,C,True
blq_344,C,True
blq_345,C,True
blq_346,C,True
blq_347,C,True
blq_348,C,True
blq_349,C,True
blq_350,C,True
blq_351,C,True
blq_352,C,True
blq_353,C,True
blq_354,C,True
blq_355,C,True
blq_356,C,True
blq_357,C,True
blq_358,C,True
blq_359,C,True
blq_360,C,True
blq_361,C,True
blq_362,C,True
blq_363,C,True
blq_364,C,True
blq_365,C,True
blq_366,C,True
blq_367,C,True
blq_368,C,True
blq_369,C,True
blq_370,C,True
blq_371,C,True
blq_372,C,True
blq_373,C,True
blq_374,C,True
blq_375,C,True
blq_376,C,True
blq_377,C,True
blq_378,C,True
blq_379,C,True
blq_380,C,True
blq_381,C,True
blq_382,C,True
blq_383,C,True
blq_384,C,True
blq_385,C,True
blq_386,C,True
blq_387,C,True
blq_388,C,True
blq_389,C,True
blq_390,C,True
blq_391,C,True
blq_392,C,True
blq_393,C,True
blq_394,C,True
blq_395,C,True
blq_396,C,True
blq_397,C,True
blq_398,C,True
blq_399,C,True
blq_400,C,True
blq_401,C,True
blq_402,C,True
blq_403,C,True
blq_404,C,True
blq_405,C,True
blt_000,,
blt_001,,
blt_002,,
blt_003,,
blt_004,,
blt_005,,
blt_006,,
blt_007,,
blt_008,,
blt_009,,
blt_010,,
blt_011,,
blt_012,,
blt_013,,
blt_014,,
blt_015,,
blt_016,,
blt_017,,
blt_018,,
blt_019,,
blt_020,,
blt_021,,
blt_022,,
blt_023,,
blt_024,,
blt_025,,
blt_026,,
blt_027,,
blt_028,,
blt_029,,
blt_030,,
blt_031,,
blt_032,,
blt_033,,
blt_034,,
blt_035,,
blt_036,,
blt_037,,
blt_038,,
blt_039,,
blt_040,,
blt_041,,
blt_042,,
blt_043,,
blt_044,,
blt_045,,
blt_046,,
blt_047,,
blt_048,,
blt_049,,
blt_050,,
blt_051,,
blt_052,,
blt_053,,
blt_054,,
blt_055,,
blt_056,,
blt_057,,
blt_058,,
blt_059,,
blt_060,,
blt_061,,
blt_062,,
blt_063,,
blt_064,,
blt_065,,
blt_066,,
blt_067,,
blt_068,,
blt_069,,
blt_070,,
blt_071,,
blt_072,,
blt_073,,
blt_074,,
blt_075,,
blt_076,,
blt_077,,
blt_078,,
blt_079,,
blt_080,,
blt_081,,
blt_082,,
blt_083,,
blt_084,,
blt_085,,
blt_086,,
blt_087,,
blt_088,,
blt_089,,
blt_090,,
blt_091,,
blt_092,,
blt_093,,
blt_094,,
blt_095,,
blt_096,,
blt_097,,
blt_098,,
blt_099,,
blt_100,,
blt_101,,
blt_102,,
blt_103,,
blt_104,,
blt_105,,
blt_106,,
blt_107,,
blt_108,,
blt_109,,
blt_110,,
blt_111,,
blt_112,,
blt_113,,
blt_114,,
blt_115,,
blt_116,,
blt_117,,
blt_118,,
blt_119,,
blt_120,,
blt_121,,
blt_122,,
blt_123,,
blt_124,,
blt_125,,
blt_126,,
blt_127,,
blt_128,,
blt_129,,
blt_130,,
blt_131,,
blt_132,,
blt_133,,
blt_134,,
blt_135,,
blt_136,,
blt_137,,
blt_138,,
blt_139,,
blt_140,,
blt_141,,
blt_142,,
blt_143,,
blt_144,,
blt_145,,
blt_146,,
blt_147,,
blt_148,,
blt_149,,
blt_150,,
blt_151,,
blt_152,,
blt_153,,
blt_154,,
blt_155,,
blt_156,,
blt_157,,
blt_158,,
blt_159,,
blt_160,,
blt_161,,
blt_162,,
blt_163,,
blt_164,,
blt_165,,
blt_166,,
blt_167,,
blt_168,,
blt_169,,
blt_170,,
blt_171,,
blt_172,,
blt_173,,
blt_174,,
blt_175,,
blt_176,,
blt_177,,
blt_178,,
blt_179,,
blt_180,,
blt_181,,
blt_182,,
blt_183,,
blt_184,,
blt_185,,
blt_186,,
blt_187,,
blt_188,,
blt_189,,
blt_190,,
blt_191,,
blt_192,,
blt_193,,
blt_194,,
blt_195,,
blt_196,,
blt_197,,
blt_198,,
blt_199,,
blt_200,,
blt_201,,
blt_202,,
blt_203,,
blt_204,,
blt_205,,
blt_206,,
blt_207,,
blt_208,,
blt_209,,
blt_210,,
blt_211,,
blt_212,,
blt_213,,
blt_214,,
blt_215,,
blt_216,,
blt_217,,
blt_218,,
blt_219,,
blt_220,,
blt_221,,
blt_222,,
blt_223,,
blt_224,,
blt_225,,
blt_226,,
blt_227,,
blt_228,,
blt_229,,
blt_230,,
blt_231,,
blt_232,,
blt_233,,
blt_234,,
blt_235,,
blt_236,,
blt_237,,
blt_238,,
blt_239,,
blt_240,,
blt_241,,
blt_242,,
blt_243,,
blt_244,,
blt_245,,
blt_246,,
blt_247,,
blt_248,,
blt_249,,
blt_250,,
blt_251,,
blt_252,,
blt_253,,
blt_254,,
blt_255,,
blt_256,,
blt_257,,
blt_258,,
blt_259,,
blt_260,,
blt_261,,
blt_262,,
blt_263,,
blt_264,,
blt_265,,
blt_266,,
blt_267,,
blt_268,,
blt_269,,
blt_270,,
blt_271,,
blt_272,,
blt_273,,
blt_274,,
blt_275,,
blt_276,,
blt_277,,
blt_278,,
blt_279,,
blt_280,,
blt_281,,
blt_282,,
blt_283,,
blt_284,,
blt_285,,
blt_286,,
blt_287,,
blt_288,,
blt_289,,
blt_290,,
blt_291,,
blt_292,,
blt_293,,
blt_294,,
blt_295,,
blt_296,,
blt_297,,
blt_298,,
blt_299,,
blt_300,,
blt_301,,
blt_302,,
blt_303,,
blt_304,,
blt_305,,
blt_306,,
blt_307,,
blt_308,,
blt_309,,
blt_310,,
blt_311,,
blt_312,,
blt_313,,
blt_314,,
blt_315,,
blt_316,,
blt_317,,
